office,alpha,patience,rule,explore,history,period,hours_run,new_hours,new_plan,failures_per_day,paid_hours_per_day,fitted_family,fitted_mean,fitted_cv,oracle_hours
R8,0.2,exp30,A,True,7,2,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",38.2,64.2,exp,31.7,1.0,65
R8,0.2,exp30,A,True,7,3,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",26.43,64.2,exp,31.2,1.0,65
R8,0.2,exp30,A,True,7,4,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",26.67,64.2,exp,30.8,1.0,65
R8,0.2,exp30,A,True,7,5,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",29.03,64.2,exp,30.9,1.0,65
R8,0.2,exp30,A,True,7,6,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",31.77,64.2,exp,30.5,1.0,65
R8,0.2,exp30,A,True,7,7,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",25.0,64.2,exp,30.3,1.0,65
R8,0.2,exp30,A,True,7,8,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",29.5,64.2,exp,30.0,1.0,65
R8,0.2,exp30,A,True,8,1,78,65,"[9, 12, 7, 5, 5, 9, 11, 7]",11.23,77.2,exp,35.1,1.0,65
R8,0.2,exp30,A,True,8,2,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",28.37,64.2,exp,31.2,1.0,65
R8,0.2,exp30,A,True,8,3,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",31.1,64.2,exp,31.3,1.0,65
R8,0.2,exp30,A,True,8,4,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",28.73,64.2,exp,31.0,1.0,65
R8,0.2,exp30,A,True,8,5,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",29.3,64.2,exp,30.7,1.0,65
R8,0.2,exp30,A,True,8,6,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",26.23,64.2,exp,30.8,1.0,65
R8,0.2,exp30,A,True,8,7,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",26.73,64.2,exp,30.6,1.0,65
R8,0.2,exp30,A,True,8,8,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",32.33,64.2,exp,30.6,1.0,65
R8,0.2,exp30,A,True,9,1,78,65,"[9, 12, 7, 5, 5, 9, 11, 7]",11.1,77.2,exp,28.8,1.0,65
R8,0.2,exp30,A,True,9,2,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",21.37,64.2,exp,30.0,1.0,65
R8,0.2,exp30,A,True,9,3,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",27.6,64.2,exp,30.3,1.0,65
R8,0.2,exp30,A,True,9,4,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",31.53,64.2,exp,30.3,1.0,65
R8,0.2,exp30,A,True,9,5,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",36.77,64.2,exp,30.4,1.0,65
R8,0.2,exp30,A,True,9,6,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",29.83,64.2,exp,30.5,1.0,65
R8,0.2,exp30,A,True,9,7,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",27.83,64.2,exp,30.2,1.0,65
R8,0.2,exp30,A,True,9,8,65,65,"[9, 12, 7, 5, 5, 9, 11, 7]",29.6,64.2,exp,30.1,1.0,65
R8,0.2,logn30,A,False,0,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",6.53,78.0,exp,236.3,1.0,69
R8,0.2,logn30,A,False,0,2,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",13.4,73.0,exp,188.4,1.0,69
R8,0.2,logn30,A,False,0,3,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",10.57,73.0,exp,180.9,1.0,69
R8,0.2,logn30,A,False,0,4,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.4,73.0,exp,171.0,1.0,69
R8,0.2,logn30,A,False,0,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",16.63,72.0,exp,160.4,1.0,69
R8,0.2,logn30,A,False,0,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.37,72.0,exp,161.8,1.0,69
R8,0.2,logn30,A,False,0,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",12.67,72.0,exp,166.1,1.0,69
R8,0.2,logn30,A,False,0,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.5,72.0,exp,160.7,1.0,69
R8,0.2,logn30,A,False,1,1,78,72,"[10, 14, 8, 5, 5, 10, 12, 8]",7.13,78.0,exp,172.1,1.0,69
R8,0.2,logn30,A,False,1,2,72,71,"[10, 13, 8, 5, 5, 10, 12, 8]",26.13,72.0,exp,121.9,1.0,69
R8,0.2,logn30,A,False,1,3,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",18.2,71.0,exp,129.4,1.0,69
R8,0.2,logn30,A,False,1,4,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",17.37,71.0,exp,131.7,1.0,69
R8,0.2,logn30,A,False,1,5,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",17.73,71.0,exp,134.8,1.0,69
R8,0.2,logn30,A,False,1,6,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",17.43,71.0,exp,137.6,1.0,69
R8,0.2,logn30,A,False,1,7,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",16.87,71.0,exp,138.4,1.0,69
R8,0.2,logn30,A,False,1,8,71,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.53,71.0,exp,142.6,1.0,69
R8,0.2,logn30,A,False,2,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",8.83,78.0,exp,242.8,1.0,69
R8,0.2,logn30,A,False,2,2,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",11.53,73.0,exp,186.6,1.0,69
R8,0.2,logn30,A,False,2,3,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",10.1,73.0,exp,190.8,1.0,69
R8,0.2,logn30,A,False,2,4,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",12.73,73.0,exp,181.4,1.0,69
R8,0.2,logn30,A,False,2,5,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.1,73.0,exp,165.8,1.0,69
R8,0.2,logn30,A,False,2,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",12.93,72.0,exp,166.7,1.0,69
R8,0.2,logn30,A,False,2,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",12.9,72.0,exp,169.4,1.0,69
R8,0.2,logn30,A,False,2,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",21.07,72.0,exp,165.7,1.0,69
R8,0.2,logn30,A,False,3,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",6.6,78.0,exp,194.8,1.0,69
R8,0.2,logn30,A,False,3,2,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.73,73.0,exp,151.9,1.0,69
R8,0.2,logn30,A,False,3,3,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.93,72.0,exp,150.9,1.0,69
R8,0.2,logn30,A,False,3,4,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",18.83,72.0,exp,144.8,1.0,69
R8,0.2,logn30,A,False,3,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",18.37,72.0,exp,142.8,1.0,69
R8,0.2,logn30,A,False,3,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.7,72.0,exp,146.8,1.0,69
R8,0.2,logn30,A,False,3,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.57,72.0,exp,149.4,1.0,69
R8,0.2,logn30,A,False,3,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",18.97,72.0,exp,145.5,1.0,69
R8,0.2,logn30,A,False,4,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",6.7,78.0,exp,230.5,1.0,69
R8,0.2,logn30,A,False,4,2,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",10.03,73.0,exp,202.7,1.0,69
R8,0.2,logn30,A,False,4,3,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",10.5,73.0,exp,203.5,1.0,69
R8,0.2,logn30,A,False,4,4,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",9.67,73.0,exp,198.2,1.0,69
R8,0.2,logn30,A,False,4,5,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",11.77,73.0,exp,189.7,1.0,69
R8,0.2,logn30,A,False,4,6,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",11.53,73.0,exp,182.0,1.0,69
R8,0.2,logn30,A,False,4,7,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",7.2,73.0,exp,188.4,1.0,69
R8,0.2,logn30,A,False,4,8,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",13.2,73.0,exp,184.1,1.0,69
R8,0.2,logn30,A,False,5,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",10.07,78.0,exp,180.6,1.0,69
R8,0.2,logn30,A,False,5,2,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",11.7,73.0,exp,167.4,1.0,69
R8,0.2,logn30,A,False,5,3,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.97,72.0,exp,172.4,1.0,69
R8,0.2,logn30,A,False,5,4,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.8,72.0,exp,174.5,1.0,69
R8,0.2,logn30,A,False,5,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.6,72.0,exp,172.0,1.0,69
R8,0.2,logn30,A,False,5,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.53,72.0,exp,169.4,1.0,69
R8,0.2,logn30,A,False,5,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",19.93,72.0,exp,165.6,1.0,69
R8,0.2,logn30,A,False,5,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.77,72.0,exp,166.0,1.0,69
R8,0.2,logn30,A,False,6,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",7.27,78.0,exp,210.9,1.0,69
R8,0.2,logn30,A,False,6,2,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.1,73.0,exp,162.4,1.0,69
R8,0.2,logn30,A,False,6,3,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.83,72.0,exp,164.1,1.0,69
R8,0.2,logn30,A,False,6,4,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.6,72.0,exp,165.7,1.0,69
R8,0.2,logn30,A,False,6,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.67,72.0,exp,158.7,1.0,69
R8,0.2,logn30,A,False,6,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.73,72.0,exp,162.7,1.0,69
R8,0.2,logn30,A,False,6,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",10.93,72.0,exp,166.5,1.0,69
R8,0.2,logn30,A,False,6,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.23,72.0,exp,165.0,1.0,69
R8,0.2,logn30,A,False,7,1,78,72,"[10, 14, 8, 5, 5, 10, 12, 8]",9.53,78.0,exp,172.4,1.0,69
R8,0.2,logn30,A,False,7,2,72,71,"[10, 13, 8, 5, 5, 10, 12, 8]",24.87,72.0,exp,134.3,1.0,69
R8,0.2,logn30,A,False,7,3,71,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.8,71.0,exp,144.4,1.0,69
R8,0.2,logn30,A,False,7,4,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",11.23,72.0,exp,157.5,1.0,69
R8,0.2,logn30,A,False,7,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",16.87,72.0,exp,154.5,1.0,69
R8,0.2,logn30,A,False,7,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.4,72.0,exp,155.1,1.0,69
R8,0.2,logn30,A,False,7,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.03,72.0,exp,156.4,1.0,69
R8,0.2,logn30,A,False,7,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",18.57,72.0,exp,151.7,1.0,69
R8,0.2,logn30,A,False,8,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",7.47,78.0,exp,178.5,1.0,69
R8,0.2,logn30,A,False,8,2,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.03,73.0,exp,156.2,1.0,69
R8,0.2,logn30,A,False,8,3,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",20.0,72.0,exp,145.2,1.0,69
R8,0.2,logn30,A,False,8,4,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.27,72.0,exp,147.7,1.0,69
R8,0.2,logn30,A,False,8,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",16.93,72.0,exp,148.4,1.0,69
R8,0.2,logn30,A,False,8,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",12.63,72.0,exp,149.7,1.0,69
R8,0.2,logn30,A,False,8,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",10.57,72.0,exp,157.0,1.0,69
R8,0.2,logn30,A,False,8,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",20.6,72.0,exp,154.5,1.0,69
R8,0.2,logn30,A,False,9,1,78,72,"[10, 14, 8, 5, 5, 10, 12, 8]",8.17,78.0,exp,175.2,1.0,69
R8,0.2,logn30,A,False,9,2,72,73,"[10, 14, 8, 5, 5, 10, 13, 8]",12.07,72.0,exp,179.5,1.0,69
R8,0.2,logn30,A,False,9,3,73,73,"[10, 14, 8, 5, 5, 10, 13, 8]",8.23,73.0,exp,189.1,1.0,69
R8,0.2,logn30,A,False,9,4,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.5,73.0,exp,165.8,1.0,69
R8,0.2,logn30,A,False,9,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",22.67,72.0,exp,157.2,1.0,69
R8,0.2,logn30,A,False,9,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.13,72.0,exp,159.5,1.0,69
R8,0.2,logn30,A,False,9,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",16.83,72.0,exp,161.3,1.0,69
R8,0.2,logn30,A,False,9,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",16.67,72.0,exp,156.9,1.0,69
R8,0.2,logn30,B,False,0,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",6.53,78.0,lognormal,30.9,0.501,69
R8,0.2,logn30,B,False,0,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",23.83,69.0,lognormal,30.7,0.501,69
R8,0.2,logn30,B,False,0,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",18.0,69.0,lognormal,29.7,0.478,69
R8,0.2,logn30,B,False,0,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",29.7,69.0,lognormal,30.1,0.494,69
R8,0.2,logn30,B,False,0,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",26.4,69.0,lognormal,30.3,0.504,69
R8,0.2,logn30,B,False,0,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",21.33,69.0,lognormal,30.1,0.499,69
R8,0.2,logn30,B,False,0,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.93,69.0,lognormal,30.2,0.501,69
R8,0.2,logn30,B,False,0,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.73,69.0,lognormal,30.3,0.502,69
R8,0.2,logn30,B,False,1,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",7.13,78.0,lognormal,31.7,0.56,69
R8,0.2,logn30,B,False,1,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",33.03,69.0,lognormal,29.2,0.493,69
R8,0.2,logn30,B,False,1,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",24.8,69.0,lognormal,29.1,0.486,69
R8,0.2,logn30,B,False,1,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.73,69.0,lognormal,29.2,0.486,69
R8,0.2,logn30,B,False,1,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",23.43,69.0,lognormal,29.6,0.491,69
R8,0.2,logn30,B,False,1,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",23.3,69.0,lognormal,29.8,0.495,69
R8,0.2,logn30,B,False,1,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",23.13,69.0,lognormal,29.9,0.498,69
R8,0.2,logn30,B,False,1,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.3,69.0,lognormal,30.0,0.499,69
R8,0.2,logn30,B,False,2,1,78,71,"[10, 13, 8, 5, 5, 10, 12, 8]",8.83,78.0,lognormal,37.1,0.6,69
R8,0.2,logn30,B,False,2,2,71,69,"[10, 13, 7, 5, 5, 10, 12, 7]",17.53,71.0,lognormal,30.8,0.516,69
R8,0.2,logn30,B,False,2,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.1,69.0,lognormal,31.9,0.545,69
R8,0.2,logn30,B,False,2,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",21.87,69.0,lognormal,31.1,0.532,69
R8,0.2,logn30,B,False,2,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",30.27,69.0,lognormal,30.3,0.516,69
R8,0.2,logn30,B,False,2,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",20.37,69.0,lognormal,30.2,0.512,69
R8,0.2,logn30,B,False,2,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.6,69.0,lognormal,30.0,0.502,69
R8,0.2,logn30,B,False,2,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",29.8,69.0,lognormal,30.3,0.51,69
R8,0.2,logn30,B,False,3,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",6.6,78.0,lognormal,28.2,0.458,69
R8,0.2,logn30,B,False,3,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",27.13,69.0,lognormal,29.5,0.474,69
R8,0.2,logn30,B,False,3,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",24.6,69.0,lognormal,30.1,0.498,69
R8,0.2,logn30,B,False,3,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",26.93,69.0,lognormal,29.9,0.485,69
R8,0.2,logn30,B,False,3,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",29.5,69.0,lognormal,30.1,0.485,69
R8,0.2,logn30,B,False,3,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.57,69.0,lognormal,30.0,0.484,69
R8,0.2,logn30,B,False,3,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",21.07,69.0,lognormal,30.0,0.489,69
R8,0.2,logn30,B,False,3,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",27.53,69.0,lognormal,30.0,0.492,69
R8,0.2,logn30,B,False,4,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",6.7,78.0,lognormal,27.9,0.455,69
R8,0.2,logn30,B,False,4,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.2,69.0,lognormal,30.4,0.49,69
R8,0.2,logn30,B,False,4,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.33,69.0,lognormal,30.8,0.507,69
R8,0.2,logn30,B,False,4,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",18.17,69.0,lognormal,31.2,0.516,69
R8,0.2,logn30,B,False,4,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",20.33,69.0,lognormal,31.2,0.524,69
R8,0.2,logn30,B,False,4,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.63,69.0,lognormal,30.3,0.508,69
R8,0.2,logn30,B,False,4,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.1,69.0,lognormal,30.1,0.504,69
R8,0.2,logn30,B,False,4,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",20.53,69.0,lognormal,29.7,0.495,69
R8,0.2,logn30,B,False,5,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",10.07,78.0,lognormal,29.7,0.48,69
R8,0.2,logn30,B,False,5,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",23.87,69.0,lognormal,30.0,0.495,69
R8,0.2,logn30,B,False,5,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.13,69.0,lognormal,29.7,0.483,69
R8,0.2,logn30,B,False,5,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",26.17,69.0,lognormal,29.5,0.477,69
R8,0.2,logn30,B,False,5,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",24.1,69.0,lognormal,29.7,0.483,69
R8,0.2,logn30,B,False,5,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.67,69.0,lognormal,29.5,0.478,69
R8,0.2,logn30,B,False,5,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",31.17,69.0,lognormal,29.7,0.486,69
R8,0.2,logn30,B,False,5,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.2,69.0,lognormal,29.7,0.483,69
R8,0.2,logn30,B,False,6,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",7.27,78.0,lognormal,29.8,0.504,69
R8,0.2,logn30,B,False,6,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",21.87,69.0,lognormal,29.6,0.499,69
R8,0.2,logn30,B,False,6,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",28.07,69.0,lognormal,29.6,0.493,69
R8,0.2,logn30,B,False,6,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.3,69.0,lognormal,30.1,0.502,69
R8,0.2,logn30,B,False,6,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",27.57,69.0,lognormal,29.6,0.491,69
R8,0.2,logn30,B,False,6,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.2,69.0,lognormal,29.6,0.49,69
R8,0.2,logn30,B,False,6,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.1,69.0,lognormal,29.7,0.491,69
R8,0.2,logn30,B,False,6,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",26.23,69.0,lognormal,29.7,0.496,69
R8,0.2,logn30,B,False,7,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",9.53,78.0,lognormal,29.5,0.471,69
R8,0.2,logn30,B,False,7,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",36.17,69.0,lognormal,29.8,0.492,69
R8,0.2,logn30,B,False,7,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.77,69.0,lognormal,30.4,0.503,69
R8,0.2,logn30,B,False,7,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",18.07,69.0,lognormal,30.7,0.516,69
R8,0.2,logn30,B,False,7,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",27.67,69.0,lognormal,30.6,0.513,69
R8,0.2,logn30,B,False,7,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",22.07,69.0,lognormal,30.5,0.514,69
R8,0.2,logn30,B,False,7,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.67,69.0,lognormal,30.6,0.517,69
R8,0.2,logn30,B,False,7,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",24.8,69.0,lognormal,30.3,0.511,69
R8,0.2,logn30,B,False,8,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",7.47,78.0,lognormal,30.4,0.523,69
R8,0.2,logn30,B,False,8,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",28.13,69.0,lognormal,31.1,0.541,69
R8,0.2,logn30,B,False,8,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",26.27,69.0,lognormal,30.3,0.512,69
R8,0.2,logn30,B,False,8,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.17,69.0,lognormal,30.2,0.502,69
R8,0.2,logn30,B,False,8,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.67,69.0,lognormal,30.2,0.508,69
R8,0.2,logn30,B,False,8,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.13,69.0,lognormal,30.4,0.515,69
R8,0.2,logn30,B,False,8,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.73,69.0,lognormal,30.5,0.514,69
R8,0.2,logn30,B,False,8,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",29.0,69.0,lognormal,30.4,0.51,69
R8,0.2,logn30,B,False,9,1,78,69,"[10, 13, 7, 5, 5, 10, 12, 7]",8.17,78.0,lognormal,31.3,0.554,69
R8,0.2,logn30,B,False,9,2,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",17.57,69.0,lognormal,31.2,0.523,69
R8,0.2,logn30,B,False,9,3,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",19.3,69.0,lognormal,29.9,0.499,69
R8,0.2,logn30,B,False,9,4,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",26.67,69.0,lognormal,29.8,0.49,69
R8,0.2,logn30,B,False,9,5,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",33.47,69.0,lognormal,30.0,0.498,69
R8,0.2,logn30,B,False,9,6,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",24.2,69.0,lognormal,30.0,0.499,69
R8,0.2,logn30,B,False,9,7,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",25.0,69.0,lognormal,30.1,0.503,69
R8,0.2,logn30,B,False,9,8,69,69,"[10, 13, 7, 5, 5, 10, 12, 7]",23.33,69.0,lognormal,29.9,0.5,69
R8,0.2,logn30,A,True,0,1,78,73,"[10, 14, 8, 5, 5, 10, 13, 8]",7.6,77.2,exp,217.6,1.0,69
R8,0.2,logn30,A,True,0,2,73,72,"[10, 14, 8, 5, 5, 10, 12, 8]",14.97,72.2,exp,171.7,1.0,69
R8,0.2,logn30,A,True,0,3,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",13.77,71.2,exp,166.7,1.0,69
R8,0.2,logn30,A,True,0,4,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",23.27,71.2,exp,150.7,1.0,69
R8,0.2,logn30,A,True,0,5,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",19.43,71.2,exp,141.8,1.0,69
R8,0.2,logn30,A,True,0,6,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",17.27,71.2,exp,144.1,1.0,69
R8,0.2,logn30,A,True,0,7,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",15.63,71.2,exp,146.4,1.0,69
R8,0.2,logn30,A,True,0,8,72,72,"[10, 14, 8, 5, 5, 10, 12, 8]",20.3,71.2,exp,143.2,1.0,69
R8,0.2,logn30,A,True,1,1,78,72,"[10, 14, 8, 5, 5, 10, 12, 8]",9.4,77.2,exp,147.6,1.0,69
R8,0.2,logn30,A,True,1,2,72,71,"[10, 13, 8, 5, 5, 10, 12, 8]",28.67,71.2,exp,116.9,1.0,69
R8,0.2,logn30,A,True,1,3,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",19.2,70.2,exp,125.9,1.0,69
R8,0.2,logn30,A,True,1,4,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",20.93,70.2,exp,125.3,1.0,69
R8,0.2,logn30,A,True,1,5,71,71,"[10, 13, 8, 5, 5, 10, 12, 8]",21.2,70.2,exp,126.0,1.0,69
